location,abbreviation,epiyear,epiweek,weighted_ili_now
01,AL,2016,33,1.14343
02,AK,2016,33,0.450631
04,AZ,2016,33,0.619931
05,AR,2016,33,0.36914400000000003
06,CA,2016,33,0.886974
08,CO,2016,33,0.427428
09,CT,2016,33,0.108918
10,DE,2016,33,0.173172
11,DC,2016,33,3.48294
12,FL,2016,33,0.460368
13,GA,2016,33,1.08554
15,HI,2016,33,0.337654
16,ID,2016,33,0.609106
17,IL,2016,33,0.786552
18,IN,2016,33,0.444849
19,IA,2016,33,0.102608
20,KS,2016,33,0.0343141
21,KY,2016,33,0
22,LA,2016,33,1.0946
23,ME,2016,33,0.471937
24,MD,2016,33,1.32095
25,MA,2016,33,0.419572
26,MI,2016,33,0.31929
27,MN,2016,33,0.336972
28,MS,2016,33,1.55072
29,MO,2016,33,0.313214
30,MT,2016,33,0.0284837
31,NE,2016,33,0.509343
32,NV,2016,33,0.384055
33,NH,2016,33,0.2508
34,NJ,2016,33,0.325284
35,NM,2016,33,0.673928
36,NY,2016,33,0.832969
37,NC,2016,33,0.655526
38,ND,2016,33,0.10951
39,OH,2016,33,0.317895
40,OK,2016,33,0.427693
41,OR,2016,33,0.186607
42,PA,2016,33,0.848158
44,RI,2016,33,0.0312267
45,SC,2016,33,0.0121148
46,SD,2016,33,0.521993
47,TN,2016,33,0.938303
48,TX,2016,33,1.18962
49,UT,2016,33,0.8623
50,VT,2016,33,0.853153
51,VA,2016,33,0.826298
53,WA,2016,33,0.160666
54,WV,2016,33,0.398387
55,WI,2016,33,0.106838
56,WY,2016,33,0.209186
HHS01,HHS01,2016,33,0.323549
HHS02,HHS02,2016,33,0.922354
HHS03,HHS03,2016,33,0.943652
HHS04,HHS04,2016,33,0.673926
HHS05,HHS05,2016,33,0.428569
HHS06,HHS06,2016,33,1.01925
HHS07,HHS07,2016,33,0.234735
HHS08,HHS08,2016,33,0.478697
HHS09,HHS09,2016,33,0.806535
HHS10,HHS10,2016,33,0.238975
US,US,2016,33,0.694546
01,AL,2016,34,1.66026
02,AK,2016,34,0.776919
04,AZ,2016,34,0.71382
05,AR,2016,34,0.443814
06,CA,2016,34,0.990724
08,CO,2016,34,0.366297
09,CT,2016,34,0.174667
10,DE,2016,34,0.0988715
11,DC,2016,34,3.22757
12,FL,2016,34,0.571984
13,GA,2016,34,1.22366
15,HI,2016,34,0.99435
16,ID,2016,34,0.504291
17,IL,2016,34,0.845201
18,IN,2016,34,0.556937
19,IA,2016,34,0
20,KS,2016,34,0.271854
21,KY,2016,34,0.106637
22,LA,2016,34,1.31291
23,ME,2016,34,0.542333
24,MD,2016,34,1.40143
25,MA,2016,34,0.468548
26,MI,2016,34,0.29422
27,MN,2016,34,0.720362
28,MS,2016,34,1.77049
29,MO,2016,34,0.363527
30,MT,2016,34,0.0560625
31,NE,2016,34,0.332073
32,NV,2016,34,0.43305
33,NH,2016,34,0.204184
34,NJ,2016,34,0.502712
35,NM,2016,34,1.02459
36,NY,2016,34,0.842599
37,NC,2016,34,0.937975
38,ND,2016,34,0.0271711
39,OH,2016,34,0.281177
40,OK,2016,34,0.875975
41,OR,2016,34,0.0919657
42,PA,2016,34,0.77704
44,RI,2016,34,0
45,SC,2016,34,0.158704
46,SD,2016,34,0.624883
47,TN,2016,34,0.994151
48,TX,2016,34,1.54652
49,UT,2016,34,0.957671
50,VT,2016,34,0.775982
51,VA,2016,34,0.938921
53,WA,2016,34,0.189878
54,WV,2016,34,0.550995
55,WI,2016,34,0.288402
56,WY,2016,34,0.250851
HHS01,HHS01,2016,34,0.357188
HHS02,HHS02,2016,34,0.906029
HHS03,HHS03,2016,34,0.961792
HHS04,HHS04,2016,34,0.851967
HHS05,HHS05,2016,34,0.504405
HHS06,HHS06,2016,34,1.34803
HHS07,HHS07,2016,34,0.249637
HHS08,HHS08,2016,34,0.481542
HHS09,HHS09,2016,34,0.921595
HHS10,HHS10,2016,34,0.231485
US,US,2016,34,0.799847
01,AL,2016,35,2.07379
02,AK,2016,35,0.627541
04,AZ,2016,35,0.883482
05,AR,2016,35,0.354488
06,CA,2016,35,1.3575
08,CO,2016,35,0.682301
09,CT,2016,35,0.271559
10,DE,2016,35,0.0986936
11,DC,2016,35,3.57408
12,FL,2016,35,0.750423
13,GA,2016,35,1.57542
15,HI,2016,35,1.17217
16,ID,2016,35,0.83313
17,IL,2016,35,1.13768
18,IN,2016,35,1.12102
19,IA,2016,35,0.26401
20,KS,2016,35,0.515336
21,KY,2016,35,0.196504
22,LA,2016,35,1.44692
23,ME,2016,35,0.520484
24,MD,2016,35,1.4936
25,MA,2016,35,0.487116
26,MI,2016,35,0.466918
27,MN,2016,35,0.866116
28,MS,2016,35,2.17715
29,MO,2016,35,0.632075
30,MT,2016,35,0.0607258
31,NE,2016,35,0.760544
32,NV,2016,35,0.599359
33,NH,2016,35,0.256401
34,NJ,2016,35,0.437185
35,NM,2016,35,1.51349
36,NY,2016,35,0.937647
37,NC,2016,35,0.898746
38,ND,2016,35,0
39,OH,2016,35,0.426267
40,OK,2016,35,0.730249
41,OR,2016,35,0.253053
42,PA,2016,35,0.794573
44,RI,2016,35,0.0243619
45,SC,2016,35,0.303823
46,SD,2016,35,0.774504
47,TN,2016,35,1.31463
48,TX,2016,35,2.0872
49,UT,2016,35,0.973997
50,VT,2016,35,1.08235
51,VA,2016,35,1.08738
53,WA,2016,35,0.247779
54,WV,2016,35,0.928468
55,WI,2016,35,0.472998
56,WY,2016,35,0.170552
HHS01,HHS01,2016,35,0.408623
HHS02,HHS02,2016,35,1.00954
HHS03,HHS03,2016,35,1.058
HHS04,HHS04,2016,35,1.05852
HHS05,HHS05,2016,35,0.748489
HHS06,HHS06,2016,35,1.72763
HHS07,HHS07,2016,35,0.543161
HHS08,HHS08,2016,35,0.63647
HHS09,HHS09,2016,35,1.2449
HHS10,HHS10,2016,35,0.341599
US,US,2016,35,1.01928
01,AL,2016,36,1.6146
02,AK,2016,36,0.851268
04,AZ,2016,36,1.1237
05,AR,2016,36,0.612939
06,CA,2016,36,1.4549
08,CO,2016,36,1.12064
09,CT,2016,36,0.308519
10,DE,2016,36,0.259462
11,DC,2016,36,3.88411
12,FL,2016,36,0.701474
13,GA,2016,36,1.73226
15,HI,2016,36,1.94138
16,ID,2016,36,0.834341
17,IL,2016,36,1.05164
18,IN,2016,36,1.20772
19,IA,2016,36,0.288989
20,KS,2016,36,0.441266
21,KY,2016,36,0.130665
22,LA,2016,36,1.75965
23,ME,2016,36,0.643145
24,MD,2016,36,1.32761
25,MA,2016,36,0.505838
26,MI,2016,36,0.599753
27,MN,2016,36,0.840747
28,MS,2016,36,1.90158
29,MO,2016,36,0.604303
30,MT,2016,36,0.24858
31,NE,2016,36,0.867754
32,NV,2016,36,0.597644
33,NH,2016,36,0.30588
34,NJ,2016,36,0.540243
35,NM,2016,36,1.50795
36,NY,2016,36,0.915029
37,NC,2016,36,1.0931
38,ND,2016,36,0.432209
39,OH,2016,36,0.648014
40,OK,2016,36,1.34346
41,OR,2016,36,0.302812
42,PA,2016,36,1.02523
44,RI,2016,36,0.259501
45,SC,2016,36,0.262588
46,SD,2016,36,0.704613
47,TN,2016,36,1.2581
48,TX,2016,36,2.95298
49,UT,2016,36,1.12375
50,VT,2016,36,1.3345
51,VA,2016,36,1.16352
53,WA,2016,36,0.429396
54,WV,2016,36,1.13437
55,WI,2016,36,0.778301
56,WY,2016,36,0.344386
HHS01,HHS01,2016,36,0.46952700000000003
HHS02,HHS02,2016,36,1.06644
HHS03,HHS03,2016,36,1.16696
HHS04,HHS04,2016,36,1.03698
HHS05,HHS05,2016,36,0.843715
HHS06,HHS06,2016,36,2.41654
HHS07,HHS07,2016,36,0.535697
HHS08,HHS08,2016,36,0.929245
HHS09,HHS09,2016,36,1.37511
HHS10,HHS10,2016,36,0.46447
US,US,2016,36,1.16871
01,AL,2016,37,1.81323
02,AK,2016,37,1.04454
04,AZ,2016,37,0.846408
05,AR,2016,37,0.297529
06,CA,2016,37,1.57699
08,CO,2016,37,0.709095
09,CT,2016,37,0.390426
10,DE,2016,37,0.224306
11,DC,2016,37,3.59056
12,FL,2016,37,0.649789
13,GA,2016,37,1.70084
15,HI,2016,37,2.11775
16,ID,2016,37,0.878586
17,IL,2016,37,1.17242
18,IN,2016,37,0.563585
19,IA,2016,37,0.367921
20,KS,2016,37,0.359016
21,KY,2016,37,0.214462
22,LA,2016,37,1.58206
23,ME,2016,37,0.723984
24,MD,2016,37,1.53101
25,MA,2016,37,0.535776
26,MI,2016,37,0.440866
27,MN,2016,37,0.663777
28,MS,2016,37,2.02274
29,MO,2016,37,0.840813
30,MT,2016,37,0.0177738
31,NE,2016,37,0.689958
32,NV,2016,37,0.575131
33,NH,2016,37,0.400427
34,NJ,2016,37,0.699179
35,NM,2016,37,1.42863
36,NY,2016,37,0.792628
37,NC,2016,37,1.00755
38,ND,2016,37,0.463105
39,OH,2016,37,0.437999
40,OK,2016,37,0.931718
41,OR,2016,37,0.207315
42,PA,2016,37,0.97465
44,RI,2016,37,0.90794299999999994
45,SC,2016,37,0.134461
46,SD,2016,37,0.770012
47,TN,2016,37,0.407003
48,TX,2016,37,2.20816
49,UT,2016,37,1.07124
50,VT,2016,37,1.49927
51,VA,2016,37,1.18218
53,WA,2016,37,0.470918
54,WV,2016,37,1.03088
55,WI,2016,37,0.634889
56,WY,2016,37,0.602092
HHS01,HHS01,2016,37,0.572857
HHS02,HHS02,2016,37,1.03065
HHS03,HHS03,2016,37,1.177
HHS04,HHS04,2016,37,0.93169
HHS05,HHS05,2016,37,0.680973
HHS06,HHS06,2016,37,1.83431
HHS07,HHS07,2016,37,0.614942
HHS08,HHS08,2016,37,0.723507
HHS09,HHS09,2016,37,1.43651
HHS10,HHS10,2016,37,0.474078
US,US,2016,37,1.05844
01,AL,2016,38,2.05574
02,AK,2016,38,1.18152
04,AZ,2016,38,0.841705
05,AR,2016,38,0.909968
06,CA,2016,38,1.64685
08,CO,2016,38,1.05708
09,CT,2016,38,0.526803
10,DE,2016,38,0.299017
11,DC,2016,38,4.74286
12,FL,2016,38,0.817915
13,GA,2016,38,1.48497
15,HI,2016,38,2.17626
16,ID,2016,38,0.921378
17,IL,2016,38,1.41913
18,IN,2016,38,0.905347
19,IA,2016,38,0.269459
20,KS,2016,38,0.361367
21,KY,2016,38,0.350093
22,LA,2016,38,1.53933
23,ME,2016,38,0.71286
24,MD,2016,38,1.24022
25,MA,2016,38,0.582339
26,MI,2016,38,0.581642
27,MN,2016,38,0.743664
28,MS,2016,38,2.07357
29,MO,2016,38,0.662559
30,MT,2016,38,0.179583
31,NE,2016,38,0.504762
32,NV,2016,38,0.655678
33,NH,2016,38,0.294168
34,NJ,2016,38,0.821648
35,NM,2016,38,1.71138
36,NY,2016,38,0.938101
37,NC,2016,38,1.10845
38,ND,2016,38,0.14747
39,OH,2016,38,0.562331
40,OK,2016,38,1.21375
41,OR,2016,38,0.41048
42,PA,2016,38,0.854872
44,RI,2016,38,1.04814
45,SC,2016,38,0.378101
46,SD,2016,38,0.880812
47,TN,2016,38,1.15516
48,TX,2016,38,2.48426
49,UT,2016,38,1.1881
50,VT,2016,38,1.63764
51,VA,2016,38,1.13892
53,WA,2016,38,0.575353
54,WV,2016,38,1.2139
55,WI,2016,38,0.824852
56,WY,2016,38,0.409974
HHS01,HHS01,2016,38,0.633033
HHS02,HHS02,2016,38,1.18939
HHS03,HHS03,2016,38,1.09637
HHS04,HHS04,2016,38,1.0917
HHS05,HHS05,2016,38,0.8687
HHS06,HHS06,2016,38,2.09936
HHS07,HHS07,2016,38,0.491097
HHS08,HHS08,2016,38,0.90806
HHS09,HHS09,2016,38,1.49657
HHS10,HHS10,2016,38,0.602031
US,US,2016,38,1.18145
01,AL,2016,39,2.05055
02,AK,2016,39,1.21672
04,AZ,2016,39,0.777942
05,AR,2016,39,0.540341
06,CA,2016,39,1.71129
08,CO,2016,39,0.840729
09,CT,2016,39,0.543216
10,DE,2016,39,0.185333
11,DC,2016,39,5.1603
12,FL,2016,39,0.720514
13,GA,2016,39,1.63479
15,HI,2016,39,2.08291
16,ID,2016,39,0.415226
17,IL,2016,39,1.42279
18,IN,2016,39,0.861332
19,IA,2016,39,0.329692
20,KS,2016,39,0.330953
21,KY,2016,39,0.453047
22,LA,2016,39,1.67094
23,ME,2016,39,0.895846
24,MD,2016,39,1.19056
25,MA,2016,39,0.662728
26,MI,2016,39,0.852703
27,MN,2016,39,0.979092
28,MS,2016,39,2.20017
29,MO,2016,39,0.738014
30,MT,2016,39,0.106541
31,NE,2016,39,0.658353
32,NV,2016,39,0.602606
33,NH,2016,39,0.358512
34,NJ,2016,39,1.00062
35,NM,2016,39,1.46247
36,NY,2016,39,1.1376
37,NC,2016,39,1.17263
38,ND,2016,39,0.122876
39,OH,2016,39,0.713712
40,OK,2016,39,0.979434
41,OR,2016,39,0.521043
42,PA,2016,39,0.99141
44,RI,2016,39,0.614382
45,SC,2016,39,0.388097
46,SD,2016,39,0.879221
47,TN,2016,39,1.16622
48,TX,2016,39,2.48929
49,UT,2016,39,1.11274
50,VT,2016,39,1.18775
51,VA,2016,39,1.46363
53,WA,2016,39,0.440206
54,WV,2016,39,1.03837
55,WI,2016,39,1.09206
56,WY,2016,39,0.551378
HHS01,HHS01,2016,39,0.646008
HHS02,HHS02,2016,39,1.29203
HHS03,HHS03,2016,39,1.22726
HHS04,HHS04,2016,39,1.10967
HHS05,HHS05,2016,39,1.00322
HHS06,HHS06,2016,39,2.05553
HHS07,HHS07,2016,39,0.551668
HHS08,HHS08,2016,39,0.786986
HHS09,HHS09,2016,39,1.53248
HHS10,HHS10,2016,39,0.503788
US,US,2016,39,1.22583
01,AL,2016,40,1.90115
02,AK,2016,40,1.22704
04,AZ,2016,40,0.996216
05,AR,2016,40,1.09639
06,CA,2016,40,1.50941
08,CO,2016,40,0.618248
09,CT,2016,40,0.597942
10,DE,2016,40,0.330153
11,DC,2016,40,4.92948
12,FL,2016,40,0.88731
13,GA,2016,40,1.84199
15,HI,2016,40,2.16479
16,ID,2016,40,0.0567666
17,IL,2016,40,1.67004
18,IN,2016,40,1.1306
19,IA,2016,40,0.44515
20,KS,2016,40,0.55819
21,KY,2016,40,1.39666
22,LA,2016,40,1.96391
23,ME,2016,40,0.865558
24,MD,2016,40,0.959829
25,MA,2016,40,0.741059
26,MI,2016,40,0.984745
27,MN,2016,40,1.11929
28,MS,2016,40,2.20317
29,MO,2016,40,0.616536
30,MT,2016,40,0.00897323
31,NE,2016,40,0.340521
32,NV,2016,40,0.694853
33,NH,2016,40,0.360976
34,NJ,2016,40,1.07257
35,NM,2016,40,1.69882
36,NY,2016,40,1.34764
37,NC,2016,40,1.35117
38,ND,2016,40,0.230876
39,OH,2016,40,0.986035
40,OK,2016,40,1.27146
41,OR,2016,40,0.632744
42,PA,2016,40,1.0906
44,RI,2016,40,0.350534
45,SC,2016,40,0.643369
46,SD,2016,40,0.937074
47,TN,2016,40,1.16035
48,TX,2016,40,2.9123
49,UT,2016,40,0.882489
50,VT,2016,40,1.33572
51,VA,2016,40,1.62995
53,WA,2016,40,0.396089
54,WV,2016,40,0.953078
55,WI,2016,40,1.17806
56,WY,2016,40,0.704984
HHS01,HHS01,2016,40,0.68033
HHS02,HHS02,2016,40,1.47806
HHS03,HHS03,2016,40,1.26492
HHS04,HHS04,2016,40,1.29376
HHS05,HHS05,2016,40,1.20755
HHS06,HHS06,2016,40,2.45538
HHS07,HHS07,2016,40,0.528871
HHS08,HHS08,2016,40,0.634815
HHS09,HHS09,2016,40,1.41158
HHS10,HHS10,2016,40,0.470063
US,US,2016,40,1.34176
01,AL,2016,41,1.7105
02,AK,2016,41,1.22501
04,AZ,2016,41,1.10605
05,AR,2016,41,1.00477
06,CA,2016,41,1.59862
08,CO,2016,41,0.737552
09,CT,2016,41,1.16131
10,DE,2016,41,0.268268
11,DC,2016,41,4.92106
12,FL,2016,41,0.74655
13,GA,2016,41,1.22606
15,HI,2016,41,2.16064
16,ID,2016,41,0.48418
17,IL,2016,41,1.37825
18,IN,2016,41,1.17264
19,IA,2016,41,0.37533300000000003
20,KS,2016,41,0.898534
21,KY,2016,41,0.485888
22,LA,2016,41,1.78248
23,ME,2016,41,0.91381
24,MD,2016,41,0.968286
25,MA,2016,41,0.702575
26,MI,2016,41,0.714405
27,MN,2016,41,1.19441
28,MS,2016,41,2.00366
29,MO,2016,41,0.978058
30,MT,2016,41,0.235683
31,NE,2016,41,0.234059
32,NV,2016,41,0.678055
33,NH,2016,41,0.277893
34,NJ,2016,41,1.68618
35,NM,2016,41,1.2082
36,NY,2016,41,1.44859
37,NC,2016,41,1.01473
38,ND,2016,41,0.234559
39,OH,2016,41,0.575083
40,OK,2016,41,2.04105
41,OR,2016,41,0.709086
42,PA,2016,41,1.18251
44,RI,2016,41,0.337533
45,SC,2016,41,0.940353
46,SD,2016,41,0.894242
47,TN,2016,41,1.07946
48,TX,2016,41,2.16518
49,UT,2016,41,1.15195
50,VT,2016,41,1.04162
51,VA,2016,41,1.64944
53,WA,2016,41,0.415475
54,WV,2016,41,1.14478
55,WI,2016,41,1.20808
56,WY,2016,41,0.628687
HHS01,HHS01,2016,41,0.783351
HHS02,HHS02,2016,41,1.76099
HHS03,HHS03,2016,41,1.31973
HHS04,HHS04,2016,41,1.02694
HHS05,HHS05,2016,41,1.00969
HHS06,HHS06,2016,41,1.97731
HHS07,HHS07,2016,41,0.726537
HHS08,HHS08,2016,41,0.772897
HHS09,HHS09,2016,41,1.49484
HHS10,HHS10,2016,41,0.554847
US,US,2016,41,1.26457
01,AL,2016,42,2.08403
02,AK,2016,42,1.25579
04,AZ,2016,42,1.06436
05,AR,2016,42,0.728456
06,CA,2016,42,1.52042
08,CO,2016,42,0.985446
09,CT,2016,42,1.20512
10,DE,2016,42,0.171626
11,DC,2016,42,5.51943
12,FL,2016,42,0.861261
13,GA,2016,42,1.67207
15,HI,2016,42,1.92772
16,ID,2016,42,0.654061
17,IL,2016,42,1.47278
18,IN,2016,42,0.841636
19,IA,2016,42,0.371799
20,KS,2016,42,0.751671
21,KY,2016,42,0.318835
22,LA,2016,42,2.03872
23,ME,2016,42,0.864669
24,MD,2016,42,1.11013
25,MA,2016,42,0.5749
26,MI,2016,42,0.951081
27,MN,2016,42,0.99136
28,MS,2016,42,2.32624
29,MO,2016,42,1.32955
30,MT,2016,42,0.182872
31,NE,2016,42,0.407651
32,NV,2016,42,0.701299
33,NH,2016,42,0.28089
34,NJ,2016,42,1.73577
35,NM,2016,42,1.14444
36,NY,2016,42,1.39343
37,NC,2016,42,1.24982
38,ND,2016,42,0.693006
39,OH,2016,42,0.598155
40,OK,2016,42,1.84543
41,OR,2016,42,0.885478
42,PA,2016,42,0.996945
44,RI,2016,42,0.355397
45,SC,2016,42,0.778587
46,SD,2016,42,1.07357
47,TN,2016,42,1.11361
48,TX,2016,42,2.39745
49,UT,2016,42,1.32183
50,VT,2016,42,1.05463
51,VA,2016,42,1.70715
53,WA,2016,42,0.545872
54,WV,2016,42,1.26873
55,WI,2016,42,1.26912
56,WY,2016,42,0.651646
HHS01,HHS01,2016,42,0.732802
HHS02,HHS02,2016,42,1.79843
HHS03,HHS03,2016,42,1.3034
HHS04,HHS04,2016,42,1.1936
HHS05,HHS05,2016,42,1.0265
HHS06,HHS06,2016,42,2.11974
HHS07,HHS07,2016,42,0.871296
HHS08,HHS08,2016,42,0.971534
HHS09,HHS09,2016,42,1.42302
HHS10,HHS10,2016,42,0.698273
US,US,2016,42,1.32643
01,AL,2016,43,2.16777
02,AK,2016,43,1.22216
04,AZ,2016,43,1.15303
05,AR,2016,43,0.76683
06,CA,2016,43,1.6807
08,CO,2016,43,0.971029
09,CT,2016,43,1.15262
10,DE,2016,43,0.136324
11,DC,2016,43,5.55221
12,FL,2016,43,0.854084
13,GA,2016,43,1.61266
15,HI,2016,43,2.00549
16,ID,2016,43,0.813392
17,IL,2016,43,1.748
18,IN,2016,43,0.911165
19,IA,2016,43,0.26349
20,KS,2016,43,1.18789
21,KY,2016,43,0.784475
22,LA,2016,43,1.94724
23,ME,2016,43,0.741105
24,MD,2016,43,1.41324
25,MA,2016,43,0.740281
26,MI,2016,43,1.1757
27,MN,2016,43,1.13734
28,MS,2016,43,2.43675
29,MO,2016,43,1.31827
30,MT,2016,43,0.139962
31,NE,2016,43,0.398706
32,NV,2016,43,0.78231
33,NH,2016,43,0.234856
34,NJ,2016,43,2.19219
35,NM,2016,43,1.4673
36,NY,2016,43,1.49861
37,NC,2016,43,1.22215
38,ND,2016,43,0.562349
39,OH,2016,43,0.694561
40,OK,2016,43,1.50744
41,OR,2016,43,1.04329
42,PA,2016,43,1.11877
44,RI,2016,43,0.567061
45,SC,2016,43,1.44077
46,SD,2016,43,0.984129
47,TN,2016,43,1.18104
48,TX,2016,43,2.5958
49,UT,2016,43,1.36694
50,VT,2016,43,0.902657
51,VA,2016,43,1.92419
53,WA,2016,43,0.499226
54,WV,2016,43,0.779592
55,WI,2016,43,1.36391
56,WY,2016,43,0.633116
HHS01,HHS01,2016,43,0.789706
HHS02,HHS02,2016,43,1.92786
HHS03,HHS03,2016,43,1.44323
HHS04,HHS04,2016,43,1.27844
HHS05,HHS05,2016,43,1.19285
HHS06,HHS06,2016,43,2.22887
HHS07,HHS07,2016,43,0.931671
HHS08,HHS08,2016,43,0.956614
HHS09,HHS09,2016,43,1.56667
HHS10,HHS10,2016,43,0.738014
US,US,2016,43,1.43839
01,AL,2016,44,2.31896
02,AK,2016,44,1.01477
04,AZ,2016,44,1.27995
05,AR,2016,44,1.27251
06,CA,2016,44,1.55849
08,CO,2016,44,0.69385
09,CT,2016,44,1.29793
10,DE,2016,44,0.228543
11,DC,2016,44,5.7317
12,FL,2016,44,0.940029
13,GA,2016,44,1.8676
15,HI,2016,44,2.35018
16,ID,2016,44,0.517635
17,IL,2016,44,1.55568
18,IN,2016,44,0.76948
19,IA,2016,44,0.247701
20,KS,2016,44,0.824643
21,KY,2016,44,0.694557
22,LA,2016,44,1.9925
23,ME,2016,44,0.806021
24,MD,2016,44,0.893066
25,MA,2016,44,0.699186
26,MI,2016,44,1.14201
27,MN,2016,44,1.17774
28,MS,2016,44,2.5892
29,MO,2016,44,1.16845
30,MT,2016,44,0.0985416
31,NE,2016,44,0.068107
32,NV,2016,44,0.742469
33,NH,2016,44,0.273328
34,NJ,2016,44,2.24544
35,NM,2016,44,1.28018
36,NY,2016,44,1.51089
37,NC,2016,44,1.11132
38,ND,2016,44,0.70986
39,OH,2016,44,0.641945
40,OK,2016,44,2.41235
41,OR,2016,44,0.788394
42,PA,2016,44,1.18939
44,RI,2016,44,0.41191
45,SC,2016,44,1.60839
46,SD,2016,44,1.03464
47,TN,2016,44,1.25333
48,TX,2016,44,2.16185
49,UT,2016,44,1.1725
50,VT,2016,44,0.484621
51,VA,2016,44,2.08934
53,WA,2016,44,0.414733
54,WV,2016,44,0.939137
55,WI,2016,44,1.24048
56,WY,2016,44,0.727067
HHS01,HHS01,2016,44,0.786616
HHS02,HHS02,2016,44,2.08194
HHS03,HHS03,2016,44,1.43234
HHS04,HHS04,2016,44,1.36124
HHS05,HHS05,2016,44,1.10013
HHS06,HHS06,2016,44,2.05731
HHS07,HHS07,2016,44,0.742931
HHS08,HHS08,2016,44,0.79167
HHS09,HHS09,2016,44,1.49631
HHS10,HHS10,2016,44,0.570615
US,US,2016,44,1.40035
01,AL,2016,45,2.18401
02,AK,2016,45,0.850933
04,AZ,2016,45,1.4351
05,AR,2016,45,1.0913
06,CA,2016,45,1.53089
08,CO,2016,45,0.508007
09,CT,2016,45,1.5437
10,DE,2016,45,0.315075
11,DC,2016,45,5.38456
12,FL,2016,45,0.964405
13,GA,2016,45,1.96823
15,HI,2016,45,2.34218
16,ID,2016,45,0.6799
17,IL,2016,45,1.66846
18,IN,2016,45,0.960338
19,IA,2016,45,0
20,KS,2016,45,0.833192
21,KY,2016,45,0.561674
22,LA,2016,45,1.94079
23,ME,2016,45,0.803495
24,MD,2016,45,0.671289
25,MA,2016,45,0.700933
26,MI,2016,45,1.43039
27,MN,2016,45,0.808461
28,MS,2016,45,2.49073
29,MO,2016,45,1.44884
30,MT,2016,45,0.197922
31,NE,2016,45,0.133698
32,NV,2016,45,1.05944
33,NH,2016,45,0.36937
34,NJ,2016,45,2.1085
35,NM,2016,45,1.52741
36,NY,2016,45,1.62394
37,NC,2016,45,1.01837
38,ND,2016,45,0.219794
39,OH,2016,45,0.622098
40,OK,2016,45,2.41895
41,OR,2016,45,1.12537
42,PA,2016,45,1.17737
44,RI,2016,45,0.249315
45,SC,2016,45,1.69067
46,SD,2016,45,1.03561
47,TN,2016,45,1.27347
48,TX,2016,45,2.24699
49,UT,2016,45,1.27304
50,VT,2016,45,0.607261
51,VA,2016,45,2.07855
53,WA,2016,45,0.266766
54,WV,2016,45,0.858687
55,WI,2016,45,1.29677
56,WY,2016,45,0.747191
HHS01,HHS01,2016,45,0.849345
HHS02,HHS02,2016,45,2.16598
HHS03,HHS03,2016,45,1.37114
HHS04,HHS04,2016,45,1.35479
HHS05,HHS05,2016,45,1.16981
HHS06,HHS06,2016,45,2.10836
HHS07,HHS07,2016,45,0.81045
HHS08,HHS08,2016,45,0.708799
HHS09,HHS09,2016,45,1.51388
HHS10,HHS10,2016,45,0.603298
US,US,2016,45,1.42619
01,AL,2016,46,2.74255
02,AK,2016,46,0.924167
04,AZ,2016,46,1.34108
05,AR,2016,46,1.45242
06,CA,2016,46,1.71073
08,CO,2016,46,0.737481
09,CT,2016,46,1.91858
10,DE,2016,46,0.125945
11,DC,2016,46,6.02454
12,FL,2016,46,1.19936
13,GA,2016,46,2.3602
15,HI,2016,46,2.41079
16,ID,2016,46,0.841587
17,IL,2016,46,2.05302
18,IN,2016,46,0.990108
19,IA,2016,46,0.247808
20,KS,2016,46,0.932996
21,KY,2016,46,0.724704
22,LA,2016,46,2.16198
23,ME,2016,46,0.727136
24,MD,2016,46,1.14651
25,MA,2016,46,0.828846
26,MI,2016,46,1.49887
27,MN,2016,46,0.782334
28,MS,2016,46,3.19867
29,MO,2016,46,1.33557
30,MT,2016,46,0.122977
31,NE,2016,46,0.438087
32,NV,2016,46,1.09282
33,NH,2016,46,0.411956
34,NJ,2016,46,2.16973
35,NM,2016,46,1.63738
36,NY,2016,46,1.7668
37,NC,2016,46,1.4032
38,ND,2016,46,0.443151
39,OH,2016,46,0.703306
40,OK,2016,46,2.33762
41,OR,2016,46,1.17236
42,PA,2016,46,1.27885
44,RI,2016,46,0.445047
45,SC,2016,46,1.45149
46,SD,2016,46,1.10412
47,TN,2016,46,1.2639
48,TX,2016,46,2.89208
49,UT,2016,46,1.45693
50,VT,2016,46,0.737583
51,VA,2016,46,2.0383
53,WA,2016,46,0.349773
54,WV,2016,46,0.765929
55,WI,2016,46,1.42904
56,WY,2016,46,0.979315
HHS01,HHS01,2016,46,1.01629
HHS02,HHS02,2016,46,2.38311
HHS03,HHS03,2016,46,1.49824
HHS04,HHS04,2016,46,1.61841
HHS05,HHS05,2016,46,1.31108
HHS06,HHS06,2016,46,2.58848
HHS07,HHS07,2016,46,0.888059
HHS08,HHS08,2016,46,0.887595
HHS09,HHS09,2016,46,1.64495
HHS10,HHS10,2016,46,0.684678
US,US,2016,46,1.63643
01,AL,2016,47,3.58065
02,AK,2016,47,1.33701
04,AZ,2016,47,1.51667
05,AR,2016,47,1.51718
06,CA,2016,47,1.82585
08,CO,2016,47,0.953252
09,CT,2016,47,1.81382
10,DE,2016,47,0.0677258
11,DC,2016,47,6.67264
12,FL,2016,47,1.47843
13,GA,2016,47,2.56044
15,HI,2016,47,1.66885
16,ID,2016,47,1.16183
17,IL,2016,47,2.00886
